ticker,yahoo_symbol,symbol_type,active_flag,name,industry,market_cap,last_price,volume,source_symbol
HBNC,HBNC,stock,TRUE,Horizon Bancorp Inc. Common Stock,Finance,961406480,18.73,711641,HBNC
KODK,KODK,stock,TRUE,Eastman Kodak Company Common New,Consumer Discretionary,949648000,9.73,860182,KODK
TRUP,TRUP,stock,TRUE,Trupanion Inc. Common Stock,Health Care,948745266,21.75,378479,TRUP
EQBK,EQBK,stock,TRUE,Equity Bancshares Inc. Class A Common Stock,Finance,945966856,45.83,163107,EQBK
SCHL,SCHL,stock,TRUE,Scholastic Corporation Common Stock,Consumer Discretionary,945793356,43.5,218657,SCHL
COUR,COUR,stock,TRUE,Coursera Inc. Common Stock,Technology,943187239,5.57,7203307,COUR
MFA,MFA,stock,TRUE,MFA Financial Inc.,Real Estate,940781108,9.26,1386331,MFA
USPH,USPH,stock,TRUE,U.S. Physical Therapy Inc. Common Stock,Health Care,940064597,61.77,192014,USPH
AVR,AVR,stock,TRUE,Anteris Technologies Global Corp. Common Stock,Health Care,939352259,9.65,2130779,AVR
NPK,NPK,stock,TRUE,National Presto Industries Inc. Common Stock,Industrials,938709888,131.04,142952,NPK
ESQ,ESQ,stock,TRUE,Esquire Financial Holdings Inc. Common Stock,Finance,938414995,108.62,96985,ESQ
OLMA,OLMA,stock,TRUE,Olema Pharmaceuticals Inc. Common Stock,Health Care,932870990,10.68,1064302,OLMA
NUTX,NUTX,stock,TRUE,Nutex Health Inc. Common Stock,Consumer Discretionary,929668899,135.1,122539,NUTX
LXU,LXU,stock,TRUE,LSB Industries Inc. Common Stock,Basic Materials,927291712,12.89,1630957,LXU
PSIX,PSIX,stock,TRUE,Power Solutions International Inc. Common Stock,Industrials,926167081,40.18,427868,PSIX
IMSR,IMSR,stock,TRUE,Terrestrial Energy Inc. Common Stock,Uncategorized,924814767,8.73,2502133,IMSR
FSBC,FSBC,stock,TRUE,Five Star Bancorp Common Stock,Finance,922167240,43.14,164409,FSBC
CRAI,CRAI,stock,TRUE,CRA International Inc. Common Stock,Consumer Discretionary,921499958,142.58,134465,CRAI
EPC,EPC,stock,TRUE,Edgewell Personal Care Company Common Stock,Consumer Discretionary,910567002,19.76,797787,EPC
ESRT,ESRT,stock,TRUE,Empire State Realty Trust Inc. Class A Common Stock,Real Estate,906982889,5.26,2516697,ESRT
BJRI,BJRI,stock,TRUE,BJ's Restaurants Inc. Common Stock,Consumer Discretionary,901626040,42.9,422779,BJRI
SPRY,SPRY,stock,TRUE,ARS Pharmaceuticals Inc. Common Stock,Health Care,900680586,9.07,817503,SPRY
FTK,FTK,stock,TRUE,Flotek Industries Inc. Common Stock,Industrials,897925128,24.82,545377,FTK
HNRG,HNRG,stock,TRUE,Hallador Energy Company Common Stock,Energy,893120928,18.95,888728,HNRG
ANNX,ANNX,stock,TRUE,Annexon Inc. Common Stock,Health Care,892941832,5.45,3229788,ANNX
MYE,MYE,stock,TRUE,Myers Industries Inc. Common Stock,Industrials,892737544,23.77,401191,MYE
PCRX,PCRX,stock,TRUE,Pacira BioSciences Inc. Common Stock,Health Care,892017437,22.67,518278,PCRX
XNCR,XNCR,stock,TRUE,Xencor Inc. Common Stock,Health Care,890440568,12.01,942691,XNCR
PMT,PMT,stock,TRUE,PennyMac Mortgage Investment Trust Common Shares of Beneficial Interest,Real Estate,888592069,10.19,712660,PMT
CGEM,CGEM,stock,TRUE,Cullinan Therapeutics Inc. Common Stock,Health Care,886839604,14.43,984163,CGEM
JBSS,JBSS,stock,TRUE,John B. Sanfilippo & Son Inc. Common Stock,Consumer Staples,886186681,75.81,137851,JBSS
BBDC,BBDC,stock,TRUE,Barings BDC Inc. Common Stock,Finance,881631963,8.42,1002000,BBDC
SG,SG,stock,TRUE,Sweetgreen Inc. Class A Common Stock,Consumer Discretionary,875759832,7.37,5754183,SG
JBIO,JBIO,stock,TRUE,Jade Biosciences Inc. Common Stock,Health Care,875644183,17.74,3509117,JBIO
CERT,CERT,stock,TRUE,Certara Inc. Common Stock,Technology,872717451,5.61,3763279,CERT
TALK,TALK,stock,TRUE,Talkspace Inc. Common Stock,Health Care,871065343,5.2,1706983,TALK
TRNS,TRNS,stock,TRUE,Transcat Inc. Common Stock,Industrials,870926682,93.24,180094,TRNS
CCOI,CCOI,stock,TRUE,Cogent Communications Holdings Inc.,Consumer Discretionary,865842793,17.29,581761,CCOI
NB,NB,stock,TRUE,NioCorp Developments Ltd. Common Stock,Basic Materials,857507713,5.89,2787349,NB
LYTS,LYTS,stock,TRUE,LSI Industries Inc. Common Stock,Consumer Discretionary,849525029,23.14,692560,LYTS
EFOR,EFOR,stock,TRUE,Everforth Inc. Common Stock,Consumer Discretionary,847787397,20.6,842079,EFOR
ALOY,ALOY,stock,TRUE,REalloys Inc. Common Stock,Technology,841073463,13.74,4039990,ALOY
THFF,THFF,stock,TRUE,First Financial Corporation Common Stock,Finance,840162452,70.65,128220,THFF
JANX,JANX,stock,TRUE,Janux Therapeutics Inc. Common Stock,Health Care,839144711,13.76,621053,JANX
GO,GO,stock,TRUE,Grocery Outlet Holding Corp. Common Stock,Consumer Staples,836885805,8.46,1388618,GO
EVC,EVC,stock,TRUE,Entravision Communications Corporation Common Stock,Industrials,834795363,9.07,2153994,EVC
FMNB,FMNB,stock,TRUE,Farmers National Banc Corp. Common Stock,Finance,833747496,14.08,526478,FMNB
MOV,MOV,stock,TRUE,Movado Group Inc. Common Stock,Consumer Discretionary,833743510,37.51,329677,MOV
ROOT,ROOT,stock,TRUE,Root Inc. Class A Common Stock,Finance,833096221,52.64,171024,ROOT
ORIC,ORIC,stock,TRUE,Oric Pharmaceuticals Inc. Common Stock,Health Care,830210847,8.02,1068361,ORIC
WRLD,WRLD,stock,TRUE,World Acceptance Corporation Common Stock,Finance,828408296,167.8,168848,WRLD
PFLT,PFLT,stock,TRUE,PennantPark Floating Rate Capital Ltd. Common Stock,Finance,826485074,8.33,894691,PFLT
GLIBK,GLIBK,stock,TRUE,Liberty Capital Corporation Series C GCI Group Common Stock,Telecommunications,826432426,20.71,1068327,GLIBK
AMPH,AMPH,stock,TRUE,Amphastar Pharmaceuticals Inc. Common Stock,Health Care,824537585,18.7,459249,AMPH
SSYS,SSYS,stock,TRUE,Stratasys Ltd. Ordinary Shares (Israel),Technology,823809473,9.56,935778,SSYS
NX,NX,stock,TRUE,Quanex Building Products Corporation Common Stock,Industrials,818081227,17.81,465448,NX
SWMR,SWMR,stock,TRUE,Swarmer Inc Common Stock,Technology,816218739,72.81,642710,SWMR
REPL,REPL,stock,TRUE,Replimune Group Inc. Common Stock,Health Care,814991750,9.87,7095192,REPL
CYRX,CYRX,stock,TRUE,CryoPort Inc. Common Stock,Health Care,814501378,16.16,1163865,CYRX
EIG,EIG,stock,TRUE,Employers Holdings Inc Common Stock,Finance,811262697,44.47,245044,EIG
KOP,KOP,stock,TRUE,Koppers Holdings Inc. Common Stock,Basic Materials,810813784,42.16,272205,KOP
SPIR,SPIR,stock,TRUE,Spire Global Inc. Class A Common Stock,Consumer Discretionary,805986235,20.04,1671914,SPIR
CODI,CODI,stock,TRUE,D/B/A Compass Diversified Holdings Shares of Beneficial Interest,Consumer Discretionary,802767757,10.67,902695,CODI
SXC,SXC,stock,TRUE,SunCoke Energy Inc. Common Stock,Industrials,801014189,9.44,1286463,SXC
BBSI,BBSI,stock,TRUE,Barrett Business Services Inc. Common Stock,Consumer Discretionary,798188593,32.5,323932,BBSI
APOG,APOG,stock,TRUE,Apogee Enterprises Inc. Common Stock,Consumer Discretionary,797887057,37.37,252150,APOG
WGO,WGO,stock,TRUE,Winnebago Industries Inc. Common Stock,Industrials,794833930,28.12,979756,WGO
ETON,ETON,stock,TRUE,Eton Pharmaceuticals Inc. Common Stock,Health Care,791639146,28.9,722022,ETON
REPX,REPX,stock,TRUE,Riley Exploration Permian Inc. Common Stock,Energy,787128957,36.28,217747,REPX
PHAT,PHAT,stock,TRUE,Phathom Pharmaceuticals Inc. Common Stock,Health Care,786393697,9.86,1038076,PHAT
SPFI,SPFI,stock,TRUE,South Plains Financial Inc. Common Stock,Finance,786316117,41.07,176925,SPFI
KURA,KURA,stock,TRUE,Kura Oncology Inc. Common Stock,Health Care,778551181,8.77,2094042,KURA
VOR,VOR,stock,TRUE,Vor Biopharma Inc. Common Stock,Health Care,775941759,14.32,661737,VOR
HZO,HZO,stock,TRUE,MarineMax Inc.  (FL) Common Stock,Consumer Discretionary,768342012,34.88,231495,HZO
RDVT,RDVT,stock,TRUE,Red Violet Inc. Common Stock,Technology,763080992,54.085,309841,RDVT
SMBC,SMBC,stock,TRUE,Southern Missouri Bancorp Inc. Common Stock,Finance,760078608,69,243632,SMBC
HPP,HPP,stock,TRUE,Hudson Pacific Properties Inc. Common Stock,Finance,756676235,13.95,1198489,HPP
MNTN,MNTN,stock,TRUE,MNTN Inc. Class A Common Stock,Consumer Discretionary,755995980,9.69,981701,MNTN
AVO,AVO,stock,TRUE,Mission Produce Inc. Common Stock,Consumer Staples,752388386,10.62,1177873,AVO
EVMN,EVMN,stock,TRUE,Evommune Inc. Common Stock,Health Care,745220117,20.69,440399,EVMN
FOXF,FOXF,stock,TRUE,Fox Factory Holding Corp. Common Stock,Consumer Discretionary,744366361,17.75,457625,FOXF
OMER,OMER,stock,TRUE,Omeros Corporation Common Stock,Health Care,741847389,10.25,1407062,OMER
CBRL,CBRL,stock,TRUE,Cracker Barrel Old Country Store Inc Common Stock,Consumer Discretionary,737583759,33,689216,CBRL
PD,PD,stock,TRUE,PagerDuty Inc. Common Stock,Technology,732664368,9.5,1959977,PD
IVR,IVR,stock,TRUE,INVESCO MORTGAGE CAPITAL INC Common Stock,Real Estate,730519127,7.87,1338508,IVR
NAVI,NAVI,stock,TRUE,Navient Corporation Common Stock,Finance,730224476,7.77,2929416,NAVI
DJCO,DJCO,stock,TRUE,Daily Journal Corp. (S.C.) Common Stock,Consumer Discretionary,727850533,528.3,43697,DJCO
BVS,BVS,stock,TRUE,Bioventus Inc. Class A Common Stock,Health Care,726752630,8.7,836183,BVS
GDOT,GDOT,stock,TRUE,Green Dot Corporation Class A Common Stock $0.001 par value,Finance,726074195,12.81,1084770,GDOT
CWH,CWH,stock,TRUE,Camping World Holdings Inc. Class A Common Stock,Consumer Discretionary,721937110,7.01,1721698,CWH
ALRS,ALRS,stock,TRUE,Alerus Financial Corporation Common Stock,Finance,721443427,28.71,297195,ALRS
FISI,FISI,stock,TRUE,Financial Institutions Inc. Common Stock,Finance,720914869,36.62,227866,FISI
MITK,MITK,stock,TRUE,Mitek Systems Inc. Common Stock,Technology,718928908,15.92,938882,MITK
AVTX,AVTX,stock,TRUE,Avalo Therapeutics Inc. Common Stock,Health Care,715417435,13.61,1353620,AVTX
SLDB,SLDB,stock,TRUE,Solid Biosciences Inc. Common Stock,Health Care,712775147,7.24,1009210,SLDB
FEIM,FEIM,stock,TRUE,Frequency Electronics Inc. Common Stock,Industrials,712752353,72.42,155112,FEIM
BZH,BZH,stock,TRUE,Beazer Homes USA Inc. Common Stock,Consumer Discretionary,707946068,25.9,590024,BZH
GRPN,GRPN,stock,TRUE,Groupon Inc. Common Stock,Consumer Discretionary,703843149,18.53,1791612,GRPN
ANRO,ANRO,stock,TRUE,Alto Neuroscience Inc. Common Stock,Health Care,702931618,20.03,366860,ANRO
MRLN,MRLN,stock,TRUE,Merlin Inc. Common Stock,Technology,693042693,7.18,5312406,MRLN
NTGR,NTGR,stock,TRUE,NETGEAR Inc. Common Stock,Utilities,690859103,25.74,298916,NTGR
JBI,JBI,stock,TRUE,Janus International Group Inc. Common Stock,Industrials,690145843,5.06,2777329,JBI
PKE,PKE,stock,TRUE,Park Aerospace Corp. Common Stock,Industrials,687299118,32.92,358012,PKE
BSTZ,BSTZ,stock,TRUE,BlackRock Science and Technology Term Trust Common Shares of Beneficial Interest,Finance,680023803,30.69,255217,BSTZ
EVER,EVER,stock,TRUE,EverQuote Inc. Class A Common Stock,Technology,679874403,19.22,880949,EVER
BH,BH,stock,TRUE,Biglari Holdings Inc. Class B Common Stock,Consumer Discretionary,679576399,296.2,37139,BH
CADL,CADL,stock,TRUE,Candel Therapeutics Inc. Common Stock,Health Care,679215116,9.27,2853691,CADL
OXM,OXM,stock,TRUE,Oxford Industries Inc. Common Stock,Industrials,675305117,45.32,184225,OXM
CRMD,CRMD,stock,TRUE,CorMedix Inc. Common Stock,Health Care,669979149,8.54,1446858,CRMD
MEC,MEC,stock,TRUE,Mayville Engineering Company Inc. Common Stock,Industrials,669744116,32.68,992666,MEC
MRAM,MRAM,stock,TRUE,Everspin Technologies Inc. Common Stock,Technology,666380138,28.42,1533294,MRAM
ZVRA,ZVRA,stock,TRUE,Zevra Therapeutics Inc. Common Stock,Health Care,660315488,11.17,949659,ZVRA
SIBN,SIBN,stock,TRUE,SI-BONE Inc. Common Stock,Health Care,659917331,14.88,471821,SIBN
FBRT,FBRT,stock,TRUE,Franklin BSP Realty Trust Inc. Common Stock,Real Estate,658033727,8.55,878269,FBRT
TIPT,TIPT,stock,TRUE,Tiptree Inc. Common Stock,Finance,656349210,17.47,484918,TIPT
SERV,SERV,stock,TRUE,Serve Robotics Inc. Common Stock,Consumer Discretionary,651096286,8.415,4515148,SERV
INN,INN,stock,TRUE,Summit Hotel Properties Inc. Common Stock,Real Estate,644772214,5.95,1514484,INN
HRTG,HRTG,stock,TRUE,Heritage Insurance Holdings Inc. Common Stock,Finance,644025409,21.22,722151,HRTG
TRAX,TRAX,stock,TRUE,First Tracks Biotherapeutics Inc. Ordinary Shares,Health Care,635041334,18.2,536165,TRAX
CNNE,CNNE,stock,TRUE,Cannae Holdings Inc. Common Stock,Consumer Discretionary,634500907,14.44,531966,CNNE
WASH,WASH,stock,TRUE,Washington Trust Bancorp Inc. Common Stock,Finance,633358999,33.22,219855,WASH
ONT,ONT,stock,TRUE,Onterris Inc. Common Stock,Consumer Discretionary,632075080,17.49,737268,ONT
FWRG,FWRG,stock,TRUE,First Watch Restaurant Group Inc. Common Stock,Consumer Discretionary,631243622,10.24,1362524,FWRG
CARE,CARE,stock,TRUE,Carter Bankshares Inc. Common Stock,Finance,631105084,28.4,299032,CARE
CLYM,CLYM,stock,TRUE,Climb Bio Inc. Common Stock,Health Care,624739581,10.91,1210753,CLYM
MAMA,MAMA,stock,TRUE,Mama's Creations Inc. Common Stock,Consumer Staples,621595890,15.27,577666,MAMA
HIFS,HIFS,stock,TRUE,Hingham Institution for Savings Common Stock,Finance,619739640,288.6,26056,HIFS
BBNX,BBNX,stock,TRUE,Beta Bionics Inc. Common Stock,Health Care,618961944,13.89,1323961,BBNX
BLMN,BLMN,stock,TRUE,Bloomin' Brands Inc. Common Stock,Consumer Discretionary,611286009,7.14,2126676,BLMN
NUAI,NUAI,stock,TRUE,New Era Energy & Digital Inc. Common Stock,Energy,609771387,6.02,8122308,NUAI
TLRY,TLRY,stock,TRUE,Tilray Brands Inc. Common Stock,Health Care,604752294,5.19,2985498,TLRY
CLFD,CLFD,stock,TRUE,Clearfield Inc. Common Stock,Utilities,604595075,44.49,280240,CLFD
MLAB,MLAB,stock,TRUE,Mesa Laboratories Inc. Common Stock,Industrials,602935720,109.13,135365,MLAB
PHR,PHR,stock,TRUE,Phreesia Inc. Common Stock,Consumer Discretionary,598957204,9.69,1473492,PHR
PAR,PAR,stock,TRUE,PAR Technology Corporation Common Stock,Miscellaneous,598482347,14.51,1330887,PAR
RRBI,RRBI,stock,TRUE,Red River Bancshares Inc. Common Stock,Consumer Discretionary,594268814,90.25,99286,RRBI
IMMX,IMMX,stock,TRUE,Immix Biopharma Inc. Common Stock,Health Care,587636987,8.42,1224042,IMMX
GDYN,GDYN,stock,TRUE,Grid Dynamics Holdings Inc. Class A Common Stock,Technology,582873596,6.97,1104957,GDYN
CTRN,CTRN,stock,TRUE,Citi Trends Inc. Common Stock,Consumer Discretionary,582051919,46.24,184436,CTRN
ELMT,ELMT,stock,TRUE,The Elmet Group Co. Common Stock,Industrials,578611356,19.3,755749,ELMT
AMSF,AMSF,stock,TRUE,AMERISAFE Inc. Common Stock,Finance,575889109,30.79,390303,AMSF
DNA,DNA,stock,TRUE,Ginkgo Bioworks Holdings Inc. Class A Common Stock,Health Care,562325795,9.05,4187435,DNA
INV,INV,stock,TRUE,Innventure Inc. Common Stock,Finance,562259364,6.69,1717152,INV
VELO,VELO,stock,TRUE,Velo3D Inc. Common stock,Technology,561152868,18.83,3315290,VELO
KRUS,KRUS,stock,TRUE,Kura Sushi USA Inc. Class A Common Stock,Consumer Discretionary,556008559,45.77,499102,KRUS
IIIV,IIIV,stock,TRUE,i3 Verticals Inc. Class A Common Stock,Technology,554719868,19.86,760527,IIIV
FLGT,FLGT,stock,TRUE,Fulgent Genetics Inc. Common Stock,Health Care,553812149,19.5,603205,FLGT
PUBM,PUBM,stock,TRUE,PubMatic Inc. Class A Common Stock,Technology,551746701,11.88,859458,PUBM
OSPN,OSPN,stock,TRUE,OneSpan Inc. Common Stock,Technology,545712352,14.72,609735,OSPN
XMAX,XMAX,stock,TRUE,XMAX Inc. Common Stock,Consumer Discretionary,541255794,8.51,890244,XMAX
NRDS,NRDS,stock,TRUE,NerdWallet Inc. Class A Common Stock,Technology,535602094,8.14,930898,NRDS
MBUU,MBUU,stock,TRUE,Malibu Boats Inc. Class A Common Stock,Industrials,531575025,27.07,418532,MBUU
OPTX,OPTX,stock,TRUE,Syntec Optics Holdings Inc. Class A Common Stock,Technology,529277597,13.14,886272,OPTX
ETD,ETD,stock,TRUE,Ethan Allen Interiors Inc. Common Stock,Consumer Discretionary,529029388,20.79,430397,ETD
NVEC,NVEC,stock,TRUE,NVE Corporation Common Stock,Technology,527638067,109.08,148660,NVEC
FDMT,FDMT,stock,TRUE,4D Molecular Therapeutics Inc. Common Stock,Health Care,523285303,10.01,1051825,FDMT
RPD,RPD,stock,TRUE,Rapid7 Inc. Common Stock,Technology,520610514,7.79,1512391,RPD
ASPN,ASPN,stock,TRUE,Aspen Aerogels Inc. Common Stock,Consumer Discretionary,516326532,6.23,1250499,ASPN
TYG,TYG,stock,TRUE,Tortoise Energy Infrastructure Corporation Common Stock,Finance,514211898,43.11,226481,TYG
BLZE,BLZE,stock,TRUE,Backblaze Inc. Class A Common Stock,Technology,502800000,8.38,1359321,BLZE
IPI,IPI,stock,TRUE,Intrepid Potash Inc Common Stock,Industrials,499440055,37.18,233223,IPI
ALMU,ALMU,stock,TRUE,Aeluma Inc. Common Stock,Technology,498088165,27.21,1030330,ALMU
CAL,CAL,stock,TRUE,Caleres Inc. Common Stock,Consumer Discretionary,480898216,14.21,1178985,CAL
STRO,STRO,stock,TRUE,Sutro Biopharma Inc. Common Stock,Health Care,475240191,28.68,250142,STRO
SCVL,SCVL,stock,TRUE,Shoe Carnival Inc. Common Stock,Consumer Discretionary,472453071,17.19,678021,SCVL
OSS,OSS,stock,TRUE,One Stop Systems Inc. Common Stock,Technology,468134421,18.9,1154140,OSS
DBI,DBI,stock,TRUE,Designer Brands Inc. Class A Common Stock,Consumer Discretionary,462328136,9.11,781100,DBI
MNRO,MNRO,stock,TRUE,Monro Inc. Common Stock,Consumer Discretionary,462088844,15.39,1152895,MNRO
BBBY,BBBY,stock,TRUE,Bed Bath & Beyond Inc. Common Stock,Consumer Discretionary,460636824,6.23,1281123,BBBY
KREF,KREF,stock,TRUE,KKR Real Estate Finance Trust Inc. Common Stock,Real Estate,452674936,7.04,1352000,KREF
MEI,MEI,stock,TRUE,Methode Electronics Inc. Common Stock,Technology,450674955,12.72,877063,MEI
BBW,BBW,stock,TRUE,Build-A-Bear Workshop Inc. Common Stock,Consumer Discretionary,449374710,35.72,222560,BBW
SPT,SPT,stock,TRUE,Sprout Social Inc Class A Common Stock,Technology,443578870,7.38,1040533,SPT
EBS,EBS,stock,TRUE,Emergent BioSolutions Inc. Common Stock,Health Care,435472738,8.44,935803,EBS
EOLS,EOLS,stock,TRUE,Evolus Inc. Common Stock,Health Care,434641357,6.6,1184100,EOLS
QUIK,QUIK,stock,TRUE,QuickLogic Corporation Common Stock,Technology,432656894,23.74,463850,QUIK
CLPT,CLPT,stock,TRUE,ClearPoint Neuro Inc. Common Stock,Health Care,429450542,14.32,1071587,CLPT
ALTO,ALTO,stock,TRUE,Alto Ingredients Inc. Common Stock,Industrials,427718045,5.52,2006343,ALTO
SVCO,SVCO,stock,TRUE,Silvaco Group Inc. Common Stock,Technology,427566326,13.08,998099,SVCO
CCRN,CCRN,stock,TRUE,Cross Country Healthcare Inc. Common Stock $0.0001 Par Value,Consumer Discretionary,426467799,13.19,1312044,CCRN
CBAN,CBAN,stock,TRUE,Colony Bankcorp Inc. Common Stock,Finance,424674557,20.07,363092,CBAN
FJET,FJET,stock,TRUE,Starfighters Space Inc. Common Stock,Consumer Discretionary,422744912,9.57,6804697,FJET
VITL,VITL,stock,TRUE,Vital Farms Inc. Common Stock,Consumer Staples,421200303,9.83,1647996,VITL
DUOT,DUOT,stock,TRUE,Duos Technologies Group Inc. Common Stock,Technology,407889454,13.91,581063,DUOT
TSSI,TSSI,stock,TRUE,TSS Inc. Common Stock,Consumer Discretionary,406791622,14.49,1140328,TSSI
CMCO,CMCO,stock,TRUE,Columbus McKinnon Corporation Common Stock,Industrials,404650273,14.08,1679318,CMCO
BBCP,BBCP,stock,TRUE,Concrete Pumping Holdings Inc. Common Stock,Consumer Discretionary,403073838,7.98,1502166,BBCP
MPTI,MPTI,stock,TRUE,M-tron Industries Inc. Common Stock,Technology,399517405,92.45,76957,MPTI
MNPR,MNPR,stock,TRUE,Monopar Therapeutics Inc. Common Stock,Health Care,399331086,59.61,199736,MNPR
AIRJ,AIRJ,stock,TRUE,AirJoule Technologies Corporation Class A Common Stock,Industrials,396457165,5.79,3649933,AIRJ
TBRG,TBRG,stock,TRUE,TruBridge Inc. Common Stock,Technology,390727493,26.05,428502,TBRG
LTBR,LTBR,stock,TRUE,Lightbridge Corporation Common Stock,Consumer Discretionary,389077965,11.07,794819,LTBR
PLAY,PLAY,stock,TRUE,Dave & Buster's Entertainment Inc. Common Stock,Consumer Discretionary,388386548,11.18,1334957,PLAY
PDYN,PDYN,stock,TRUE,Palladyne AI Corp. Common Stock,Technology,385512876,8.16,1604774,PDYN
DIN,DIN,stock,TRUE,Dine Brands Global Inc. Common Stock,Consumer Discretionary,368884889,29.08,259079,DIN
RGNX,RGNX,stock,TRUE,REGENXBIO Inc. Common Stock,Health Care,355679632,6.88,1253427,RGNX
ATOM,ATOM,stock,TRUE,Atomera Incorporated Common Stock,Technology,350384325,9.05,853167,ATOM
CUB,CUB,stock,TRUE,Lionheart Holdings Class A Ordinary Shares,Finance,346595164,10.91,903928,CUB
GSIT,GSIT,stock,TRUE,GSI Technology Common Stock,Technology,345578239,9.55,1302841,GSIT
RILY,RILY,stock,TRUE,BRC Group Holdings Inc. Common Stock,Finance,339744917,9.15,797699,RILY
FWRD,FWRD,stock,TRUE,Forward Air Corporation Common Stock,Industrials,327319226,10.35,705153,FWRD
ISSC,ISSC,stock,TRUE,Innovative Solutions and Support Inc. Common Stock,Technology,324574431,18.14,485707,ISSC
ASYS,ASYS,stock,TRUE,Amtech Systems Inc. Common Stock,Technology,318949830,21.91,380404,ASYS
LTRX,LTRX,stock,TRUE,Lantronix Inc. Common Stock,Telecommunications,296636129,7.45,964495,LTRX
TENX,TENX,stock,TRUE,Tenax Therapeutics Inc. Common Stock,Health Care,294164013,11.09,883561,TENX
CABO,CABO,stock,TRUE,Cable One Inc. Common Stock,Telecommunications,263844393,46.51,256773,CABO
ANGI,ANGI,stock,TRUE,Angi Inc. Class A Common Stock,Consumer Discretionary,261778238,6.46,1232345,ANGI
MNTS,MNTS,stock,TRUE,Momentus Inc. Class A Common Stock,Industrials,256040834,15.79,8674527,MNTS
QTTB,QTTB,stock,TRUE,Q32 Bio Inc. Common Stock,Health Care,237389810,14,1055199,QTTB
QMCO,QMCO,stock,TRUE,Quantum Corporation Common Stock,Technology,230988098,15.78,3860637,QMCO
CHPT,CHPT,stock,TRUE,ChargePoint Holdings Inc. Common Stock,Consumer Discretionary,215209314,8.31,1313237,CHPT
